timestamp,event_type,query_type,zone_id,cache_key,latency_ms
1780461710.143332,hit,Q5,Z2,confidence_dist:Z2:bins=5,2094.8195457458496
1780461710.1942527,hit,Q5,Z1,confidence_dist:Z1:bins=10,2094.8216915130615
1780461710.2450655,hit,Q3,Z1,density:Z1:conf=0.7,2094.4876670837402
1780461710.297142,hit,Q5,Z2,confidence_dist:Z2:bins=5,2095.4949855804443
1780461710.3462508,hit,Q1,Z1,count:Z1:conf=0.0,2094.4528579711914
1780461710.3971753,hit,Q1,Z1,count:Z1:conf=0.5,2094.5487022399902
1780461710.448736,hit,Q1,Z1,count:Z1:conf=0.7,2095.8406925201416
1780461710.4997175,hit,Q1,Z1,count:Z1:conf=0.0,2095.975637435913
1780461710.5508907,hit,Q1,Z1,count:Z1:conf=0.0,2096.5194702148438
1780461710.601314,hit,Q5,Z2,confidence_dist:Z2:bins=10,2096.0686206817627
1780461710.6519163,hit,Q1,Z1,count:Z1:conf=0.0,2096.1592197418213
1780461710.7029874,hit,Q1,Z1,count:Z1:conf=0.5,2096.2793827056885
1780461710.7540967,hit,Q1,Z1,count:Z1:conf=0.0,2096.794605255127
1780461710.8050478,hit,Q3,Z1,density:Z1:conf=0.5,2097.503185272217
1780461710.8565476,hit,Q2,Z4,area:Z4:conf=0.5,2098.6666679382324
1780461710.906342,hit,Q3,Z1,density:Z1:conf=0.5,2097.485065460205
1780461710.9565496,hit,Q2,Z3,area:Z3:conf=0.0,2097.893714904785
1780461711.0064812,hit,Q1,Z1,count:Z1:conf=0.5,2096.9185829162598
1780461711.0573637,hit,Q1,Z1,count:Z1:conf=0.5,2096.956491470337
1780461711.10834,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.5,2096.6882705688477
1780461711.158748,hit,Q3,Z5,density:Z5:conf=0.0,2096.2367057800293
1780461711.2078147,hit,Q3,Z1,density:Z1:conf=0.5,2093.7178134918213
1780461711.2584527,hit,Q2,Z1,area:Z1:conf=0.0,2093.050003051758
1780461711.3091393,hit,Q2,Z4,area:Z4:conf=0.0,2092.6997661590576
1780461711.3628826,hit,Q3,Z4,density:Z4:conf=0.7,2095.747709274292
1780461711.4130182,hit,Q1,Z1,count:Z1:conf=0.0,2094.900131225586
1780461711.9148204,consumer_lag,Q5,Z3,confidence_dist:Z3:bins=5,40.0
1780461711.9200878,hit,Q5,Z3,confidence_dist:Z3:bins=5,2550.978899002075
1780461712.4173787,hit,Q2,Z1,area:Z1:conf=0.7,2997.0173835754395
1780461712.9195492,hit,Q1,Z3,count:Z3:conf=0.7,3448.3566284179688
1780461713.4230216,hit,Q5,Z1,confidence_dist:Z1:bins=10,3900.5250930786133
1780461713.9230258,hit,Q1,Z1,count:Z1:conf=0.7,4349.7138023376465
1780461714.4248624,hit,Q3,Z3,density:Z3:conf=0.5,4802.054405212402
1780461714.9277704,hit,Q1,Z1,count:Z1:conf=0.7,5253.9637088775635
1780461715.4311924,hit,Q2,Z1,area:Z1:conf=0.5,5706.983804702759
1780461715.9338462,hit,Q1,Z1,count:Z1:conf=0.0,6158.7488651275635
1780461716.4360948,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.5,6609.523296356201
1780461716.9390814,consumer_lag,Q1,Z1,count:Z1:conf=0.0,30.0
1780461716.9448798,hit,Q1,Z1,count:Z1:conf=0.0,7067.445516586304
1780461717.4431515,hit,Q3,Z1,density:Z1:conf=0.0,7515.366315841675
1780461717.94607,hit,Q3,Z1,density:Z1:conf=0.7,7967.325210571289
1780461718.448566,hit,Q1,Z1,count:Z1:conf=0.7,8418.36428642273
1780461718.9509947,hit,Q1,Z4,count:Z4:conf=0.7,8869.79365348816
1780461719.4540331,hit,Q4,Z4,compare:density:Z4:Z2:conf=0.5,9321.561098098755
1780461720.0620165,miss,Q4,Z5,compare:density:Z5:Z3:conf=0.7,9878.724098205566
1780461720.45977,hit,Q3,Z1,density:Z1:conf=0.5,10225.159168243408
1780461720.96246,hit,Q4,Z3,compare:density:Z3:Z4:conf=0.7,10677.01268196106
1780461721.4641664,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.5,11128.349781036377
1780461721.9659946,consumer_lag,Q5,Z1,confidence_dist:Z1:bins=5,20.0
1780461721.9704132,hit,Q5,Z1,confidence_dist:Z1:bins=5,11583.457946777344
1780461722.4692025,hit,Q1,Z1,count:Z1:conf=0.7,12030.899047851562
1780461722.9730113,hit,Q1,Z2,count:Z2:conf=0.0,12483.439683914185
1780461723.4768453,hit,Q2,Z4,area:Z4:conf=0.7,12936.409711837769
1780461723.9793289,hit,Q1,Z2,count:Z2:conf=0.0,13387.909889221191
1780461724.4826574,hit,Q1,Z1,count:Z1:conf=0.0,13840.796709060669
1780461724.984619,hit,Q2,Z1,area:Z1:conf=0.5,14291.602611541748
1780461725.486556,hit,Q3,Z3,density:Z3:conf=0.7,14742.227554321289
1780461725.9899907,hit,Q2,Z1,area:Z1:conf=0.0,15194.83208656311
1780461726.4918423,hit,Q1,Z1,count:Z1:conf=0.7,15645.06483078003
1780461726.9944365,consumer_lag,Q2,Z5,area:Z5:conf=0.5,10.0
1780461727.0002642,hit,Q2,Z5,area:Z5:conf=0.5,16103.62434387207
1780461727.4982507,hit,Q1,Z1,count:Z1:conf=0.0,16551.445722579956
1780461728.0014536,hit,Q2,Z1,area:Z1:conf=0.7,17004.826545715332
1780461728.5037308,hit,Q2,Z1,area:Z1:conf=0.5,17456.953287124634
1780461729.0072048,hit,Q1,Z1,count:Z1:conf=0.0,17909.592390060425
1780461729.510717,hit,Q1,Z3,count:Z3:conf=0.5,18362.908124923706
1780461730.0121737,hit,Q1,Z3,count:Z3:conf=0.7,18814.533710479736
1780461730.5159037,hit,Q5,Z1,confidence_dist:Z1:bins=5,19267.797470092773
1780461731.0186982,hit,Q3,Z1,density:Z1:conf=0.7,19719.81120109558
1780461731.5210629,hit,Q1,Z1,count:Z1:conf=0.5,20168.562650680542
1780461732.0231342,recovery_time,Q2,Z2,area:Z2:conf=0.7,45950.43468475342
1780461732.026683,consumer_lag,Q2,Z2,area:Z2:conf=0.7,0.0
1780461732.0300484,hit,Q2,Z2,area:Z2:conf=0.7,20626.62935256958
1780461762.6725647,hit,Q1,Z1,count:Z1:conf=0.7,61.41066551208496
1780461762.7236967,hit,Q1,Z1,count:Z1:conf=0.7,61.49911880493164
1780461762.8807712,miss,Q4,Z1,compare:density:Z1:Z4:conf=0.5,167.8488254547119
1780461762.9238746,hit,Q3,Z1,density:Z1:conf=0.7,159.89398956298828
1780461762.9740653,hit,Q3,Z3,density:Z3:conf=0.0,159.55448150634766
1780461763.025213,hit,Q1,Z1,count:Z1:conf=0.5,160.4173183441162
1780461763.0759225,hit,Q3,Z1,density:Z1:conf=0.0,160.55941581726074
1780461763.231475,miss,Q1,Z3,count:Z3:conf=0.5,265.2759552001953
1780461763.280295,hit,Q3,Z1,density:Z1:conf=0.7,263.29779624938965
1780461763.4386914,miss,Q1,Z4,count:Z4:conf=0.5,370.8019256591797
1780461763.4857347,hit,Q1,Z1,count:Z1:conf=0.7,367.01226234436035
1780461763.5367203,hit,Q3,Z1,density:Z1:conf=0.7,367.5668239593506
1780461763.587563,hit,Q1,Z2,count:Z2:conf=0.5,367.6605224609375
1780461763.6384344,hit,Q1,Z5,count:Z5:conf=0.7,367.4638271331787
1780461763.7972872,miss,Q4,Z5,compare:density:Z5:Z4:conf=0.7,475.50296783447266
1780461763.8422496,hit,Q3,Z2,density:Z2:conf=0.5,469.0899848937988
1780461763.8943067,hit,Q5,Z1,confidence_dist:Z1:bins=5,470.2029228210449
1780461763.9448392,hit,Q2,Z1,area:Z1:conf=0.7,469.4807529449463
1780461763.9965374,hit,Q1,Z1,count:Z1:conf=0.7,470.2455997467041
1780461764.0472643,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.0,470.28398513793945
1780461764.0984077,hit,Q2,Z2,area:Z2:conf=0.7,470.57390213012695
1780461764.1506078,hit,Q1,Z1,count:Z1:conf=0.7,471.6804027557373
1780461764.201254,hit,Q2,Z1,area:Z1:conf=0.5,471.4012145996094
1780461764.252903,hit,Q1,Z2,count:Z2:conf=0.0,471.7121124267578
1780461764.3033834,hit,Q1,Z1,count:Z1:conf=0.0,471.33541107177734
1780461764.353671,hit,Q1,Z1,count:Z1:conf=0.5,470.0143337249756
1780461764.404781,hit,Q2,Z2,area:Z2:conf=0.0,469.9554443359375
1780461764.4545186,hit,Q1,Z1,count:Z1:conf=0.7,468.43481063842773
1780461764.5052304,hit,Q1,Z3,count:Z3:conf=0.5,468.0500030517578
1780461764.5574481,hit,Q4,Z2,compare:density:Z2:Z5:conf=0.7,468.8916206359863
1780461764.6077206,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.5,467.9388999938965
1780461764.6585104,hit,Q1,Z1,count:Z1:conf=0.7,467.2245979309082
1780461764.7090378,hit,Q1,Z1,count:Z1:conf=0.7,466.37892723083496
1780461764.760326,hit,Q2,Z5,area:Z5:conf=0.5,466.80760383605957
1780461764.8110456,hit,Q2,Z1,area:Z1:conf=0.5,467.5867557525635
1780461764.8627346,hit,Q1,Z1,count:Z1:conf=0.0,468.3382511138916
1780461764.913801,hit,Q3,Z1,density:Z1:conf=0.7,469.4082736968994
1780461764.9651005,hit,Q1,Z1,count:Z1:conf=0.7,469.9068069458008
1780461765.0162618,hit,Q2,Z2,area:Z2:conf=0.5,469.7697162628174
1780461765.068188,hit,Q4,Z3,compare:density:Z3:Z4:conf=0.7,470.83592414855957
1780461765.1188843,hit,Q1,Z3,count:Z3:conf=0.0,470.7779884338379
1780461765.1689858,hit,Q3,Z2,density:Z2:conf=0.5,469.9387550354004
1780461765.2197783,hit,Q1,Z2,count:Z2:conf=0.7,469.3138599395752
1780461765.2728755,hit,Q1,Z1,count:Z1:conf=0.0,471.5900421142578
1780461765.323079,hit,Q3,Z2,density:Z2:conf=0.5,470.2572822570801
1780461765.3728042,hit,Q1,Z4,count:Z4:conf=0.5,469.0227508544922
1780461765.423621,hit,Q1,Z3,count:Z3:conf=0.7,468.5404300689697
1780461765.473968,hit,Q1,Z2,count:Z2:conf=0.0,467.90003776550293
1780461765.5248609,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.5,467.2367572784424
1780461765.5765224,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.5,467.9982662200928
1780461765.6273391,hit,Q3,Z1,density:Z1:conf=0.5,468.4305191040039
1780461765.679328,hit,Q1,Z1,count:Z1:conf=0.0,469.47479248046875
1780461765.7307193,hit,Q2,Z1,area:Z1:conf=0.7,469.043493270874
1780461765.7812314,hit,Q1,Z2,count:Z2:conf=0.0,468.6775207519531
1780461765.8323092,hit,Q1,Z1,count:Z1:conf=0.5,469.5868492126465
1780461765.8826926,hit,Q5,Z2,confidence_dist:Z2:bins=5,469.18368339538574
1780461766.0419235,miss,Q4,Z1,compare:density:Z1:Z3:conf=0.7,578.2115459442139
1780461766.0878766,hit,Q2,Z5,area:Z5:conf=0.0,572.9866027832031
1780461766.1386154,hit,Q1,Z1,count:Z1:conf=0.7,572.2513198852539
1780461766.1900537,hit,Q1,Z2,count:Z2:conf=0.7,572.7934837341309
1780461766.2405615,hit,Q2,Z1,area:Z1:conf=0.5,571.4216232299805
1780461766.291089,hit,Q4,Z2,compare:density:Z2:Z4:conf=0.5,570.8580017089844
1780461766.3423908,hit,Q1,Z1,count:Z1:conf=0.7,570.775032043457
1780461766.393221,hit,Q2,Z1,area:Z1:conf=0.0,570.6262588500977
1780461766.4440165,hit,Q3,Z1,density:Z1:conf=0.0,571.0721015930176
1780461766.4956434,hit,Q3,Z2,density:Z2:conf=0.5,571.7952251434326
1780461766.5460474,hit,Q2,Z1,area:Z1:conf=0.7,570.9824562072754
1780461766.5974393,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.5,571.5451240539551
1780461766.6483965,hit,Q3,Z1,density:Z1:conf=0.5,571.0480213165283
1780461766.6984658,hit,Q1,Z1,count:Z1:conf=0.0,570.1606273651123
1780461766.7486935,hit,Q1,Z3,count:Z3:conf=0.5,569.1707134246826
1780461766.8002105,hit,Q3,Z1,density:Z1:conf=0.5,569.7021484375
1780461766.8511689,hit,Q3,Z2,density:Z2:conf=0.0,570.0385570526123
1780461766.902685,hit,Q1,Z1,count:Z1:conf=0.5,570.6477165222168
1780461766.954668,hit,Q1,Z1,count:Z1:conf=0.7,571.4786052703857
1780461767.004081,hit,Q1,Z1,count:Z1:conf=0.7,570.0750350952148
1780461767.0554202,hit,Q3,Z1,density:Z1:conf=0.7,569.911003112793
1780461767.10669,hit,Q2,Z2,area:Z2:conf=0.7,570.7430839538574
1780461767.1562135,hit,Q4,Z2,compare:density:Z2:Z5:conf=0.7,568.8221454620361
1780461767.2070644,hit,Q1,Z2,count:Z2:conf=0.7,568.5296058654785
1780461767.257117,hit,Q5,Z2,confidence_dist:Z2:bins=10,568.3817863464355
1780461767.308446,hit,Q4,Z3,compare:density:Z3:Z4:conf=0.7,569.6759223937988
1780461767.3587143,hit,Q3,Z1,density:Z1:conf=0.7,568.4411525726318
1780461767.410056,hit,Q1,Z1,count:Z1:conf=0.5,568.9029693603516
1780461767.4618478,hit,Q2,Z3,area:Z3:conf=0.0,569.2489147186279
1780461767.512875,hit,Q2,Z1,area:Z1:conf=0.7,569.4534778594971
1780461767.5637088,hit,Q3,Z1,density:Z1:conf=0.0,569.7581768035889
1780461767.6139486,hit,Q2,Z1,area:Z1:conf=0.5,568.8793659210205
1780461767.6656094,hit,Q2,Z1,area:Z1:conf=0.7,569.8385238647461
1780461767.716436,hit,Q4,Z3,compare:density:Z3:Z5:conf=0.7,570.7495212554932
1780461767.7662892,hit,Q5,Z2,confidence_dist:Z2:bins=10,569.6558952331543
1780461767.817521,hit,Q5,Z4,confidence_dist:Z4:bins=10,570.6799030303955
1780461767.8672314,hit,Q2,Z1,area:Z1:conf=0.7,569.1490173339844
1780461767.9179795,hit,Q1,Z1,count:Z1:conf=0.5,568.9795017242432
1780461768.0771704,miss,Q3,Z5,density:Z5:conf=0.7,677.0141124725342
1780461768.1220767,hit,Q2,Z5,area:Z5:conf=0.0,670.9847450256348
1780461768.1729527,hit,Q1,Z1,count:Z1:conf=0.7,670.2768802642822
1780461768.2242947,hit,Q4,Z2,compare:density:Z2:Z3:conf=0.0,670.6483364105225
1780461768.27507,hit,Q1,Z3,count:Z3:conf=0.7,671.0541248321533
1780461768.3266501,hit,Q1,Z1,count:Z1:conf=0.7,671.1390018463135
1780461768.3770747,hit,Q5,Z1,confidence_dist:Z1:bins=10,670.4888343811035
1780461768.4281213,hit,Q2,Z1,area:Z1:conf=0.5,671.534538269043
1780461768.4797657,hit,Q1,Z1,count:Z1:conf=0.7,672.309398651123
1780461768.5297813,hit,Q1,Z1,count:Z1:conf=0.7,672.311544418335
1780461768.581277,hit,Q3,Z1,density:Z1:conf=0.0,672.9452610015869
1780461768.632187,hit,Q1,Z4,count:Z4:conf=0.7,672.4271774291992
1780461768.6811676,hit,Q5,Z1,confidence_dist:Z1:bins=5,670.487642288208
1780461768.7320998,hit,Q3,Z1,density:Z1:conf=0.7,671.2605953216553
1780461768.7914858,hit,Q5,Z2,confidence_dist:Z2:bins=10,679.6956062316895
1780461768.8346992,hit,Q1,Z1,count:Z1:conf=0.0,671.5977191925049
1780461768.8853307,hit,Q2,Z2,area:Z2:conf=0.0,671.410083770752
1780461768.9407816,hit,Q1,Z5,count:Z5:conf=0.5,675.5325794219971
1780461768.9859529,hit,Q1,Z3,count:Z3:conf=0.5,669.4557666778564
1780461769.0365214,hit,Q1,Z3,count:Z3:conf=0.7,669.3935394287109
1780461769.0876057,hit,Q2,Z3,area:Z3:conf=0.5,669.6467399597168
1780461769.1385672,hit,Q5,Z2,confidence_dist:Z2:bins=10,669.0726280212402
1780461769.296227,miss,Q1,Z5,count:Z5:conf=0.7,776.3137817382812
1780461769.341098,hit,Q5,Z3,confidence_dist:Z3:bins=10,769.7787284851074
1780461769.3920994,hit,Q3,Z2,density:Z2:conf=0.5,769.7365283966064
1780461769.4422922,hit,Q3,Z1,density:Z1:conf=0.5,769.742488861084
1780461769.4936273,hit,Q1,Z1,count:Z1:conf=0.0,770.3211307525635
1780461769.5448728,hit,Q2,Z1,area:Z1:conf=0.0,770.409345626831
1780461769.596222,hit,Q2,Z1,area:Z1:conf=0.0,770.9252834320068
1780461769.6473324,hit,Q1,Z2,count:Z2:conf=0.7,772.2294330596924
1780461769.6974478,hit,Q3,Z3,density:Z3:conf=0.0,771.4483737945557
1780461769.7486746,hit,Q1,Z1,count:Z1:conf=0.7,771.716833114624
1780461769.7991765,hit,Q3,Z4,density:Z4:conf=0.7,771.5308666229248
1780461769.8495662,hit,Q3,Z2,density:Z2:conf=0.0,771.8803882598877
1780461769.9008632,hit,Q5,Z1,confidence_dist:Z1:bins=5,772.4382877349854
1780461769.9516838,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.0,772.9017734527588
1780461770.006357,hit,Q1,Z3,count:Z3:conf=0.0,776.663064956665
1780461770.053787,hit,Q1,Z5,count:Z5:conf=0.5,773.8111019134521
1780461770.104823,hit,Q2,Z2,area:Z2:conf=0.0,773.8454341888428
1780461770.1567564,hit,Q2,Z1,area:Z1:conf=0.0,774.5692729949951
1780461770.2072444,hit,Q2,Z5,area:Z5:conf=0.0,774.2805480957031
1780461770.2582366,hit,Q3,Z1,density:Z1:conf=0.0,774.0030288696289
1780461770.3082747,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.0,773.1640338897705
1780461770.3588903,hit,Q1,Z5,count:Z5:conf=0.5,772.3748683929443
1780461770.4098263,hit,Q2,Z1,area:Z1:conf=0.7,772.2480297088623
1780461770.4609811,hit,Q3,Z1,density:Z1:conf=0.7,773.1454372406006
1780461770.5124226,hit,Q3,Z1,density:Z1:conf=0.0,773.7081050872803
1780461770.5629773,hit,Q2,Z1,area:Z1:conf=0.0,773.921012878418
1780461770.6137874,hit,Q1,Z1,count:Z1:conf=0.7,773.9427089691162
1780461770.6651418,hit,Q3,Z2,density:Z2:conf=0.7,774.1796970367432
1780461770.715869,hit,Q5,Z1,confidence_dist:Z1:bins=5,774.0283012390137
1780461770.7663481,hit,Q3,Z1,density:Z1:conf=0.5,773.2458114624023
1780461770.816607,hit,Q2,Z2,area:Z2:conf=0.7,772.7377414703369
1780461770.8674405,hit,Q1,Z1,count:Z1:conf=0.7,772.3112106323242
1780461770.9186456,hit,Q1,Z1,count:Z1:conf=0.7,772.6757526397705
1780461770.9692802,hit,Q4,Z2,compare:density:Z2:Z5:conf=0.0,772.0870971679688
1780461771.0298536,hit,Q1,Z1,count:Z1:conf=0.7,781.8164825439453
1780461771.0866535,hit,Q1,Z1,count:Z1:conf=0.5,787.4078750610352
1780461771.1259303,hit,Q3,Z1,density:Z1:conf=0.7,775.8562564849854
1780461771.1775951,hit,Q4,Z2,compare:density:Z2:Z5:conf=0.5,776.3841152191162
1780461771.332392,miss,Q3,Z4,density:Z4:conf=0.0,880.3040981292725
1780461771.3794782,hit,Q3,Z5,density:Z5:conf=0.7,876.0907649993896
1780461771.4296598,hit,Q2,Z1,area:Z1:conf=0.0,875.3635883331299
1780461771.4800742,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.7,874.7034072875977
1780461771.5310552,hit,Q2,Z1,area:Z1:conf=0.5,875.0133514404297
1780461771.5833406,hit,Q1,Z1,count:Z1:conf=0.5,876.3246536254883
1780461771.6342888,hit,Q1,Z1,count:Z1:conf=0.0,876.5041828155518
1780461771.6856205,hit,Q2,Z1,area:Z1:conf=0.5,877.7287006378174
1780461771.7356286,hit,Q3,Z1,density:Z1:conf=0.0,876.3952255249023
1780461771.7874122,hit,Q1,Z2,count:Z2:conf=0.5,876.9915103912354
1780461771.8386447,hit,Q5,Z1,confidence_dist:Z1:bins=5,877.5713443756104
1780461771.8900197,hit,Q4,Z3,compare:density:Z3:Z2:conf=0.0,877.9122829437256
1780461771.9409943,hit,Q5,Z3,confidence_dist:Z3:bins=10,873.9075660705566
1780461771.9915218,hit,Q2,Z3,area:Z3:conf=0.0,873.7421035766602
1780461772.0426385,hit,Q2,Z3,area:Z3:conf=0.0,874.110221862793
1780461772.093334,hit,Q1,Z1,count:Z1:conf=0.0,874.8362064361572
1780461772.1441855,hit,Q1,Z1,count:Z1:conf=0.0,874.772310256958
1780461772.1956894,hit,Q2,Z4,area:Z4:conf=0.5,875.521183013916
1780461772.2463615,hit,Q1,Z1,count:Z1:conf=0.0,875.3054141998291
1780461772.2968795,hit,Q2,Z2,area:Z2:conf=0.0,875.1637935638428
1780461772.347486,hit,Q1,Z5,count:Z5:conf=0.0,875.7812976837158
1780461772.4001672,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.7,877.8116703033447
1780461772.4503248,hit,Q3,Z1,density:Z1:conf=0.0,876.7046928405762
1780461772.5015075,hit,Q2,Z3,area:Z3:conf=0.0,877.0554065704346
1780461772.5525584,hit,Q3,Z1,density:Z1:conf=0.0,877.5691986083984
1780461772.60461,hit,Q1,Z1,count:Z1:conf=0.7,878.7357807159424
1780461772.654949,hit,Q3,Z3,density:Z3:conf=0.0,877.8076171875
1780461772.705443,hit,Q5,Z2,confidence_dist:Z2:bins=5,877.4950504302979
1780461772.756023,hit,Q3,Z2,density:Z2:conf=0.7,876.8651485443115
1780461772.806495,hit,Q3,Z1,density:Z1:conf=0.0,876.4476776123047
1780461772.8578007,hit,Q2,Z5,area:Z5:conf=0.5,876.4801025390625
1780461772.9084325,hit,Q5,Z4,confidence_dist:Z4:bins=10,876.2850761413574
1780461772.9589722,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.7,875.6487369537354
1780461773.0105748,hit,Q2,Z5,area:Z5:conf=0.0,876.2874603271484
1780461773.0614197,hit,Q1,Z1,count:Z1:conf=0.7,875.8811950683594
1780461773.112701,hit,Q2,Z1,area:Z1:conf=0.0,876.2612342834473
1780461773.1648726,hit,Q2,Z1,area:Z1:conf=0.7,878.1237602233887
1780461773.2143216,hit,Q4,Z2,compare:density:Z2:Z5:conf=0.0,876.5614032745361
1780461773.2659106,hit,Q3,Z3,density:Z3:conf=0.7,876.7330646514893
1780461773.3156066,hit,Q1,Z4,count:Z4:conf=0.0,875.5481243133545
1780461773.3662176,hit,Q3,Z2,density:Z2:conf=0.0,874.8641014099121
1780461773.4176183,hit,Q2,Z1,area:Z1:conf=0.7,875.0324249267578
1780461773.4682555,hit,Q1,Z1,count:Z1:conf=0.7,874.8753070831299
1780461773.5177445,hit,Q1,Z4,count:Z4:conf=0.0,873.4049797058105
1780461773.5689068,hit,Q1,Z1,count:Z1:conf=0.7,874.0911483764648
1780461773.620352,hit,Q1,Z1,count:Z1:conf=0.7,874.671459197998
1780461773.6719515,hit,Q1,Z1,count:Z1:conf=0.0,875.8425712585449
1780461773.8271725,miss,Q4,Z1,compare:density:Z1:Z4:conf=0.0,980.2224636077881
1780461773.869199,hit,Q3,Z1,density:Z1:conf=0.0,970.9775447845459
1780461773.9196622,hit,Q1,Z5,count:Z5:conf=0.5,970.5302715301514
1780461773.9704785,hit,Q1,Z2,count:Z2:conf=0.5,970.0875282287598
1780461774.0207286,hit,Q5,Z1,confidence_dist:Z1:bins=5,969.4929122924805
1780461774.071447,hit,Q3,Z4,density:Z4:conf=0.7,968.7521457672119
1780461774.1225157,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,968.89328956604
1780461774.173137,hit,Q3,Z1,density:Z1:conf=0.5,969.1429138183594
1780461774.2248845,hit,Q1,Z1,count:Z1:conf=0.5,969.5107936859131
1780461774.27651,hit,Q1,Z3,count:Z3:conf=0.5,970.7896709442139
1780461774.3267782,hit,Q1,Z1,count:Z1:conf=0.7,970.1712131500244
1780461774.3777828,hit,Q1,Z1,count:Z1:conf=0.5,971.0032939910889
1780461774.4282553,hit,Q1,Z1,count:Z1:conf=0.0,970.6096649169922
1780461774.4790277,hit,Q3,Z1,density:Z1:conf=0.5,970.923662185669
1780461774.53096,hit,Q1,Z4,count:Z4:conf=0.0,972.027063369751
1780461774.5813463,hit,Q5,Z2,confidence_dist:Z2:bins=10,971.0555076599121
1780461774.6336749,hit,Q1,Z5,count:Z5:conf=0.5,972.4292755126953
1780461774.6854963,hit,Q2,Z2,area:Z2:conf=0.0,972.9561805725098
1780461774.7355258,hit,Q1,Z2,count:Z2:conf=0.0,972.0325469970703
1780461774.787085,hit,Q3,Z1,density:Z1:conf=0.7,978.0113697052002
1780461774.8376193,hit,Q1,Z2,count:Z2:conf=0.0,977.3929119110107
1780461774.8888426,hit,Q1,Z3,count:Z3:conf=0.7,977.6499271392822
1780461774.9397728,hit,Q1,Z1,count:Z1:conf=0.0,977.8454303741455
1780461774.9902585,hit,Q1,Z1,count:Z1:conf=0.7,978.2969951629639
1780461775.0399606,hit,Q5,Z1,confidence_dist:Z1:bins=10,977.259635925293
1780461775.0898168,hit,Q1,Z1,count:Z1:conf=0.7,976.038932800293
1780461775.1406934,hit,Q1,Z2,count:Z2:conf=0.0,975.8987426757812
1780461775.1924598,hit,Q1,Z1,count:Z1:conf=0.0,976.5682220458984
1780461775.2428844,hit,Q2,Z1,area:Z1:conf=0.7,975.6796360015869
1780461775.2931721,hit,Q1,Z4,count:Z4:conf=0.0,974.9329090118408
1780461775.344121,hit,Q2,Z1,area:Z1:conf=0.0,975.0785827636719
1780461775.394033,hit,Q2,Z2,area:Z2:conf=0.0,974.8187065124512
1780461775.4452112,hit,Q1,Z2,count:Z2:conf=0.7,974.9786853790283
1780461775.4966292,hit,Q3,Z1,density:Z1:conf=0.7,974.8566150665283
1780461775.5475106,hit,Q3,Z1,density:Z1:conf=0.7,974.888801574707
1780461775.5987694,hit,Q5,Z3,confidence_dist:Z3:bins=10,974.9820232391357
1780461775.6489909,hit,Q3,Z1,density:Z1:conf=0.5,974.4267463684082
1780461775.6991427,hit,Q3,Z1,density:Z1:conf=0.0,973.3901023864746
1780461775.7501366,hit,Q2,Z2,area:Z2:conf=0.7,973.5033512115479
1780461775.8001723,hit,Q1,Z1,count:Z1:conf=0.5,972.6462364196777
1780461775.8502202,hit,Q3,Z1,density:Z1:conf=0.5,971.3423252105713
1780461776.008463,miss,Q4,Z2,compare:density:Z2:Z1:conf=0.7,1078.636646270752
1780461776.0532951,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.5,1073.2231140136719
1780461776.1039457,hit,Q1,Z1,count:Z1:conf=0.0,1074.0597248077393
1780461776.1551902,hit,Q5,Z1,confidence_dist:Z1:bins=10,1075.1774311065674
1780461776.2048767,hit,Q1,Z4,count:Z4:conf=0.5,1073.9796161651611
1780461776.2558296,hit,Q3,Z1,density:Z1:conf=0.5,1074.0766525268555
1780461776.3057497,hit,Q2,Z1,area:Z1:conf=0.5,1073.0056762695312
1780461776.3570151,hit,Q1,Z3,count:Z3:conf=0.7,1073.9119052886963
1780461776.407756,hit,Q1,Z1,count:Z1:conf=0.7,1073.7905502319336
1780461776.4589994,hit,Q2,Z1,area:Z1:conf=0.0,1074.6746063232422
1780461776.5098243,hit,Q2,Z3,area:Z3:conf=0.0,1074.6004581451416
1780461776.560542,hit,Q1,Z2,count:Z2:conf=0.5,1073.9610195159912
1780461776.6111577,hit,Q3,Z3,density:Z3:conf=0.0,1073.5878944396973
1780461776.7704291,miss,Q4,Z2,compare:density:Z2:Z4:conf=0.0,1182.4851036071777
1780461776.815581,hit,Q2,Z1,area:Z1:conf=0.7,1176.8150329589844
1780461776.8666773,hit,Q2,Z1,area:Z1:conf=0.7,1177.6759624481201
1780461776.9177198,hit,Q3,Z1,density:Z1:conf=0.5,1177.9043674468994
1780461776.9682136,hit,Q1,Z5,count:Z5:conf=0.7,1178.1675815582275
